Формат,Длина,Период,Аудитория,Цель,тип_предмета
Проза,Микро,Современность,Дети,Воспитание,Басня
Проза,Микро,Современность,Дети,Воспитание,Басня
Проза,Микро,Классика,Дети,Воспитание,Басня
Проза,Микро,НовоеВремя,Дети,Воспитание,Басня
Проза,Микро,НовоеВремя,Дети,Воспитание,Басня
Проза,Микро,ДоКлассики,Дети,Воспитание,Басня
Проза,Микро,Классика,Дети,Воспитание,Басня
Проза,Микро,ДоКлассики,Дети,Воспитание,Басня
Проза,Микро,Классика,Дети,Воспитание,Басня
Проза,Микро,Современность,Дети,Воспитание,Басня
Проза,Микро,Современность,Дети,Воспитание,Басня
Проза,Микро,Классика,Дети,Воспитание,Басня
Проза,Микро,НовоеВремя,Дети,Воспитание,Басня
Проза,Микро,НовоеВремя,Дети,Воспитание,Басня
Проза,Микро,ДоКлассики,Дети,Воспитание,Басня
Проза,Микро,НовоеВремя,Дети,Воспитание,Басня
Проза,Микро,НовоеВремя,Дети,Воспитание,Басня
Проза,Микро,Классика,Дети,Воспитание,Басня
Проза,Микро,ДоКлассики,Дети,Воспитание,Басня
Проза,Микро,НовоеВремя,Дети,Воспитание,Басня
Проза,Микро,НовоеВремя,Дети,Воспитание,Басня
Проза,Микро,Классика,Дети,Воспитание,Басня
Проза,Микро,Классика,Дети,Воспитание,Басня
Проза,Микро,Классика,Дети,Воспитание,Басня
Проза,Микро,Современность,Дети,Воспитание,Басня
Проза,Микро,НовоеВремя,Дети,Воспитание,Басня
Проза,Микро,Современность,Дети,Воспитание,Басня
Проза,Микро,Современность,Дети,Воспитание,Басня
Проза,Микро,ДоКлассики,Дети,Воспитание,Басня
Проза,Микро,ДоКлассики,Дети,Воспитание,Басня
Проза,Микро,Современность,Дети,Воспитание,Басня
Проза,Микро,ДоКлассики,Дети,Воспитание,Басня
Проза,Микро,Современность,Дети,Воспитание,Басня
Проза,Микро,Современность,Дети,Воспитание,Басня
Проза,Микро,Классика,Дети,Воспитание,Басня
Проза,Микро,Современность,Дети,Воспитание,Басня
Проза,Микро,НовоеВремя,Дети,Воспитание,Басня
Проза,Микро,ДоКлассики,Дети,Воспитание,Басня
Проза,Микро,Классика,Дети,Воспитание,Басня
Проза,Микро,Современность,Дети,Воспитание,Басня
